attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,item_name
0.996,0.825,0.076,0.732,1.249,0.126,1.051,-1.302,1.099,-0.771,-1.304,-0.279,0.207,0.335,1.29,-0.557,1.644,1.646,0.226,-0.828,Item_3898
2.491,1.725,0.19,-1.362,0.621,-0.59,0.874,0.23,-1.596,-1.18,-0.762,1.641,-0.65,-2.274,-0.202,-0.261,1.59,1.515,-1.309,0.393,Item_3899
0.792,-0.121,0.176,1.106,0.293,0.67,1.407,-0.447,0.796,-0.444,1.074,-0.621,0.435,-0.228,0.587,-0.845,-0.278,-0.053,-1.075,-0.608,Item_3900
-1.64,0.377,0.794,-1.391,-1.171,-0.959,-1.273,0.399,-0.692,0.25,-0.748,-0.34,1.038,-1.155,-0.562,0.418,-0.319,0.189,0.002,-1.507,Item_3901
1.399,-0.099,1.595,0.338,1.317,1.022,1.229,-0.223,1.787,-0.472,0.363,0.863,3.172,1.094,-0.526,0.269,-1.346,1.47,-3.127,-0.172,Item_3902
2.196,0.76,0.49,-1.192,1.331,-0.914,-0.906,1.329,-0.948,-1.463,-0.964,0.189,-0.502,1.817,0.034,-1.24,-1.868,0.9,0.3,0.608,Item_3903
-0.427,0.154,1.191,0.006,-1.147,0.723,-0.349,0.966,0.025,0.862,0.507,1.298,0.962,-1.305,-1.874,-0.077,0.602,-0.725,0.446,0.404,Item_3904
-0.073,-0.635,-1.019,2.479,-2.121,-1.239,2.6,-1.033,-0.563,0.68,0.481,0.443,1.495,-0.958,0.175,-0.054,-0.879,0.104,0.56,0.585,Item_3905
1.069,-0.04,-1.007,-1.384,-0.461,-1.353,-0.711,-1.182,-0.655,1.783,-0.123,1.572,0.418,-0.622,-0.123,-1.651,-0.331,-1.311,0.599,-0.435,Item_3906
-0.304,-0.418,0.898,-0.89,-0.956,0.343,1.086,0.331,2.187,-0.934,-2.167,0.487,-0.153,0.472,0.856,-1.525,-0.287,0.586,0.255,-0.176,Item_3907
0.738,0.997,-2.051,1.576,-1.223,0.595,-0.331,1.255,0.721,0.589,0.222,-0.537,-0.99,-1.383,-0.626,0.912,-1.002,1.209,-1.026,-0.164,Item_3908
0.451,1.027,-0.367,0.481,0.213,-0.25,-1.039,0.44,0.028,-0.32,0.115,0.571,-1.68,-0.546,-0.974,-0.899,-0.789,1.098,0.333,-1.1,Item_3909
0.186,0.428,-0.359,-1.287,-1.089,-1.586,2.14,-1.729,-1.254,-0.023,-1.827,-1.159,0.115,0.203,0.41,0.715,-0.04,-0.689,0.457,1.391,Item_3910
0.618,-0.864,0.614,0.559,-1.237,-0.233,0.567,1.161,-0.647,-1.457,0.509,-0.248,0.24,0.19,0.149,-0.414,0.907,-0.849,0.265,0.39,Item_3911
-0.196,0.793,-0.465,2.297,0.237,1.238,0.888,1.424,0.088,1.127,1.456,0.288,-0.699,1.83,0.019,0.079,0.27,-0.783,0.34,0.348,Item_3912
-0.01,-0.067,-0.222,-0.38,0.727,0.29,0.931,-0.521,1.128,0.891,-0.243,-0.666,0.595,-1.586,-0.415,0.275,-0.15,-1.071,0.09,-0.999,Item_3913
0.261,-0.391,-0.138,-0.822,0.774,-0.146,-0.738,-0.121,1.735,0.335,1.076,-1.612,-0.197,-1.0,-0.519,-0.767,1.289,0.717,-0.755,-0.465,Item_3914
0.363,0.891,1.041,0.635,1.814,0.427,-0.445,-0.815,-1.08,-1.21,0.675,1.591,0.105,1.828,0.028,0.607,-1.582,0.812,-0.637,0.831,Item_3915
1.283,0.305,0.433,0.119,0.64,1.873,0.011,0.165,-1.778,0.422,-0.781,-0.198,0.477,-1.616,0.466,0.251,0.703,-0.638,1.113,0.305,Item_3916
-0.71,-1.369,-0.541,0.871,0.446,-2.146,-0.333,0.125,1.909,1.288,-0.179,0.181,-1.363,-2.627,-0.397,1.003,0.181,-0.749,0.912,1.793,Item_3917
-1.489,-0.053,-0.533,0.044,-0.456,2.792,-0.119,0.3,0.168,-1.253,0.204,-1.472,1.803,0.903,-0.577,-0.167,1.026,0.273,-1.652,0.168,Item_3918
1.085,-2.334,0.138,-0.836,1.267,-0.453,-0.556,0.828,-0.898,0.084,0.281,-0.194,-1.304,-0.872,-0.131,-1.894,0.085,-0.263,0.572,0.65,Item_3919
-1.122,-0.519,-0.928,-0.526,-0.252,1.12,-0.596,0.887,0.26,1.386,-0.353,-0.813,0.144,-1.607,0.158,0.566,1.098,0.406,-0.143,1.941,Item_3920
-0.009,-1.059,-0.034,-1.344,-1.234,0.242,-1.326,-0.617,-1.169,0.14,-0.712,0.532,0.451,-1.304,0.921,-0.172,-1.224,0.373,1.761,-0.196,Item_3921
-1.648,0.923,1.575,-1.08,-0.796,0.035,-1.934,2.082,-0.051,0.041,0.357,-0.258,-0.515,-0.941,-1.178,0.406,1.353,0.95,-0.289,-0.193,Item_3922
1.618,-0.799,-1.668,0.251,0.853,-2.488,0.398,-1.128,-1.419,-0.289,-1.155,-1.77,0.108,-0.044,-1.718,-1.407,0.465,0.528,-2.646,-1.264,Item_3923
-0.083,0.423,0.411,0.603,-0.72,0.178,-0.394,-0.56,-1.512,0.297,-1.649,-1.171,0.686,-0.166,1.052,-0.336,-0.555,1.147,-0.4,0.281,Item_3924
-0.162,0.12,-0.221,0.878,0.068,-0.332,0.254,-1.548,1.013,-1.507,-0.664,-0.453,0.249,1.62,1.031,-1.472,-0.886,-1.399,-1.3,-0.59,Item_3925
1.31,-0.246,-0.116,0.229,-0.94,-0.071,0.247,2.459,0.924,1.646,0.029,0.528,0.262,-1.789,-2.462,-1.125,1.243,-0.395,0.778,1.305,Item_3926
-1.283,1.476,-1.162,-0.206,-1.08,0.237,-0.162,0.797,1.0,1.58,0.752,0.815,-0.448,-0.178,0.314,-1.241,1.123,-0.134,0.194,-1.518,Item_3927
-0.364,0.863,0.419,0.83,-0.337,0.129,-0.104,0.664,0.261,-0.383,-2.56,0.171,-1.678,0.689,0.832,-2.284,0.3,0.275,0.376,-1.232,Item_3928
0.477,-1.259,0.69,0.434,-0.33,0.425,-0.947,-0.559,1.164,1.125,-1.098,-0.619,-0.555,0.062,-0.134,1.292,1.534,1.803,2.159,-1.58,Item_3929
-0.189,-0.694,-0.898,1.409,0.421,-1.589,2.594,-1.815,-0.354,0.088,-1.131,0.55,-0.618,0.823,0.399,-2.504,-1.55,0.849,0.404,-1.026,Item_3930
-0.669,-0.088,-2.025,2.272,-0.98,0.031,1.671,-0.184,0.322,-0.957,-0.548,-0.925,1.28,-0.667,-0.743,-0.861,0.382,0.581,-1.998,0.068,Item_3931
0.301,1.405,-1.224,-1.121,0.642,-0.061,1.379,1.101,0.279,-0.066,-0.157,-0.03,0.061,1.421,-2.037,-0.419,0.205,-0.603,-0.286,-0.441,Item_3932
1.303,-0.423,-0.721,0.781,-0.535,-0.168,-1.107,-0.406,-0.035,-1.265,-0.1,0.513,-1.992,-0.652,2.554,-0.205,1.139,-0.028,-0.33,0.933,Item_3933
1.197,-0.892,-1.098,-1.368,-0.878,1.136,0.031,1.184,-1.033,-1.003,-0.392,0.297,-0.14,0.698,0.414,0.488,0.685,1.096,-2.46,-0.012,Item_3934
0.843,2.524,-0.1,-2.198,1.425,-1.218,0.461,0.538,0.126,-2.134,-0.363,-1.57,0.454,-0.885,-2.124,0.712,-1.267,0.135,-0.737,0.868,Item_3935
0.826,0.238,-0.107,-0.441,-1.205,-0.588,0.478,1.955,0.571,0.715,-0.108,0.526,-2.148,-0.722,0.704,0.722,-0.543,-1.308,-0.071,-0.434,Item_3936
0.941,0.703,1.549,1.11,-0.274,0.349,2.034,-0.4,0.175,-0.004,0.017,-0.874,1.308,-0.917,1.858,1.639,0.251,0.006,-0.777,0.071,Item_3937
1.08,-0.684,1.468,1.025,-0.106,0.796,-0.913,-0.103,2.217,1.194,0.498,0.069,-0.074,-0.029,-0.774,0.652,1.044,-0.252,0.467,-0.728,Item_3938
-0.067,-0.846,-0.227,0.119,0.604,-0.613,0.476,-0.956,0.317,2.211,-0.371,-1.334,0.897,0.286,0.458,1.272,-0.711,-0.681,0.545,1.04,Item_3939
0.237,-0.071,0.323,0.734,-1.448,-0.99,-0.089,0.69,2.172,-0.113,0.245,-0.665,0.657,-1.098,-0.011,-0.95,-2.112,2.694,0.802,0.809,Item_3940
0.909,1.425,0.162,0.868,-0.501,-0.172,-1.535,0.202,-0.53,-0.133,0.829,0.302,1.03,-0.591,0.382,-0.64,-0.176,-0.307,-1.014,-0.413,Item_3941
0.577,-0.916,-0.664,1.244,1.418,0.832,1.708,1.365,-0.088,1.989,1.56,-0.072,0.251,-0.662,-0.096,-1.554,-0.586,0.794,-1.024,-0.313,Item_3942
0.559,-0.29,1.151,1.197,-0.618,-0.437,0.045,-0.665,1.634,-0.412,0.911,-1.497,-0.773,-1.085,-1.244,-0.516,0.367,1.533,-0.202,0.082,Item_3943
0.339,-0.728,-0.024,2.088,0.388,2.087,0.024,-0.62,1.044,1.264,-0.497,0.364,-0.064,-1.381,-1.323,-0.205,1.15,0.85,-0.916,-1.122,Item_3944
-0.874,-0.958,-0.882,-2.026,-2.443,-2.56,-1.551,1.166,3.606,2.02,0.249,-0.776,-0.431,0.14,2.067,-0.992,0.003,0.097,-0.088,-2.009,Item_3945
-0.276,-1.352,2.288,0.571,1.116,-0.885,-0.449,2.042,1.024,0.422,1.344,1.961,1.518,1.05,1.146,-0.329,0.196,0.681,0.318,0.503,Item_3946
-0.141,-2.731,0.677,0.108,0.127,2.201,0.357,-0.805,0.688,0.086,1.116,-0.597,-0.815,-0.54,-1.729,-0.438,1.59,-0.727,-1.357,-0.528,Item_3947
0.22,-0.746,0.072,0.251,0.002,-0.089,1.764,0.177,-0.791,0.755,-0.06,0.071,1.013,1.341,-1.139,1.732,-0.065,-0.058,-1.01,0.747,Item_3948
-1.422,0.538,1.651,-0.315,1.082,0.082,-1.392,0.12,-0.185,0.896,-0.363,0.499,-1.056,0.429,0.024,-0.128,0.031,-0.292,0.142,-0.197,Item_3949
-0.973,-1.296,-0.494,-0.317,-3.005,0.019,2.203,0.69,-0.171,-0.815,-1.698,0.889,0.425,-1.235,0.963,0.84,-0.671,-0.292,0.25,0.553,Item_3950
-1.095,0.567,0.059,1.111,0.763,0.058,0.917,-1.509,-0.374,-0.973,-0.555,-0.568,-1.263,0.953,0.751,-0.607,-2.315,-0.505,-0.049,1.357,Item_3951
-0.564,0.978,-0.505,0.569,0.808,0.578,-0.957,-0.364,0.587,-1.58,0.79,-1.213,-1.352,-0.533,-0.685,0.182,0.267,0.07,-0.983,1.209,Item_3952
0.065,0.931,-2.294,0.535,-0.573,0.759,1.786,-1.168,0.858,-0.599,-1.871,0.927,1.819,2.111,0.301,-1.444,-0.207,-0.109,1.096,-0.024,Item_3953
-2.076,0.63,0.072,0.904,0.248,0.689,0.015,0.284,-0.921,0.354,-0.185,0.49,-1.182,1.399,0.248,0.793,0.005,0.603,-2.245,-0.108,Item_3954
-0.793,-0.36,1.011,-1.6,0.74,0.461,1.28,-2.074,0.589,0.253,-0.053,1.444,-2.108,0.125,1.022,-1.625,0.594,0.325,-2.13,1.097,Item_3955
-0.892,1.578,0.574,0.3,1.013,0.894,-1.959,-1.705,-0.143,-1.074,1.66,-0.991,0.092,0.583,2.444,1.149,-0.661,0.525,0.698,0.622,Item_3956
-0.981,2.032,-1.224,0.68,-0.882,0.391,-0.196,-1.303,-2.475,0.886,-0.559,0.139,1.8,0.624,-2.898,-1.225,-1.841,-0.834,-0.271,2.555,Item_3957
1.007,0.356,0.444,0.475,-1.752,-1.409,0.455,0.005,0.302,1.605,-0.692,-0.37,0.247,-1.702,-1.473,1.363,-0.294,-0.49,0.241,-1.669,Item_3958
-0.307,-0.575,0.367,-2.11,-0.801,-0.461,-0.485,1.052,-0.787,3.076,0.747,-0.487,0.605,0.727,-0.31,1.152,-0.976,0.586,-0.105,0.29,Item_3959
0.229,0.018,1.977,-0.585,-0.79,-0.088,1.303,0.038,-0.072,-0.556,-0.486,1.07,-0.062,0.255,-0.698,0.777,1.223,-0.928,-0.902,-0.844,Item_3960
1.036,-0.961,-0.344,-0.984,1.692,-0.532,1.663,-0.027,-0.493,0.799,-0.039,1.41,-0.217,-0.452,-0.456,1.243,0.251,-0.737,-1.436,0.211,Item_3961
-0.938,-1.768,1.089,-1.232,-1.787,-0.137,-0.3,-0.873,0.219,-0.297,2.199,-0.193,-1.273,0.3,0.383,-0.335,-1.663,1.547,-1.262,0.884,Item_3962
1.233,-0.31,0.88,0.967,-1.072,1.471,0.329,-2.165,0.198,-0.559,0.446,-0.64,-0.634,-1.036,0.225,0.52,-0.003,-0.294,0.097,1.057,Item_3963
-1.04,-1.337,-1.201,-1.639,-1.014,1.141,-1.699,-0.251,0.667,0.012,0.872,-0.58,-0.493,-0.39,0.553,2.73,-0.008,-0.236,-0.963,1.74,Item_3964
-0.387,-0.618,-0.21,1.823,-0.561,-0.025,-2.516,0.98,-0.286,0.912,0.634,0.159,-0.45,0.063,-1.341,0.225,0.553,0.082,0.036,-0.606,Item_3965
-0.161,-1.097,-0.546,2.065,0.089,0.485,-0.026,0.066,0.134,-0.241,0.593,-0.716,-1.483,0.197,1.118,-0.649,0.784,0.672,1.56,1.864,Item_3966
0.58,-0.12,-1.616,0.977,1.131,-0.257,0.352,-1.027,-0.598,-1.322,0.269,-0.4,1.25,0.235,0.353,0.011,1.58,1.452,-0.172,0.298,Item_3967
1.415,-1.176,0.302,-0.35,1.473,0.531,-1.738,-0.416,1.404,0.892,-1.042,-0.979,0.078,-0.054,-0.257,-0.403,-0.588,2.255,-0.366,-0.659,Item_3968
0.506,-0.101,-0.922,-0.25,-0.06,0.43,0.313,-1.015,0.609,0.892,-1.076,-0.777,-0.176,0.22,0.258,-0.043,-1.432,1.012,-0.992,1.351,Item_3969
1.168,-1.114,0.352,1.361,0.589,-1.698,-0.037,0.834,1.681,-0.136,-1.666,2.188,-0.122,1.444,-0.258,0.55,-0.685,-0.666,1.81,0.94,Item_3970
-0.028,0.935,-0.678,0.002,0.102,-0.758,-0.889,-1.889,-0.968,1.828,-1.777,-0.035,0.153,-0.25,0.874,-0.275,0.953,0.549,-1.353,1.162,Item_3971
-0.314,-1.791,0.471,-0.287,1.629,1.096,-0.902,0.949,-0.696,-1.657,-0.615,-1.329,-0.014,1.931,0.079,0.461,-1.003,-0.54,0.545,-0.069,Item_3972
-0.721,1.003,0.14,2.055,0.659,-1.135,0.116,-1.204,2.005,-0.989,1.114,0.954,-0.683,0.328,0.256,0.833,0.177,-0.668,0.561,0.564,Item_3973
-0.931,-2.305,0.592,0.373,0.432,1.319,0.876,1.293,0.783,0.144,-1.23,1.541,-0.21,-0.606,0.637,-1.836,-0.739,-0.629,-0.658,1.935,Item_3974
-0.082,-0.639,-0.048,0.854,-1.906,0.114,-0.453,0.27,-1.146,-0.18,-0.137,-1.271,1.864,0.415,0.921,-0.354,0.215,-1.202,-0.64,-0.899,Item_3975
0.297,1.707,0.903,1.812,0.794,0.42,-0.922,0.323,-0.474,0.832,-1.359,-0.108,0.017,1.787,-1.023,1.168,0.823,-0.256,0.41,-0.25,Item_3976
0.015,0.753,2.545,0.964,0.248,1.424,-1.421,-0.405,0.067,-1.039,-0.541,-1.656,-1.279,-0.245,-0.941,0.421,0.268,0.357,-0.504,1.082,Item_3977
0.501,0.225,0.233,-0.208,1.319,1.142,-0.365,0.165,-0.397,2.466,-0.255,1.195,2.679,0.317,-1.742,1.51,-0.512,-0.687,1.779,-1.302,Item_3978
1.435,-0.224,-1.853,0.884,-2.252,-0.046,-1.634,-0.328,0.697,0.423,0.208,1.009,-0.0,-0.216,0.285,-0.662,0.863,0.071,0.716,-0.177,Item_3979
0.499,0.665,-2.019,-1.461,-0.558,-0.131,1.275,0.454,0.523,1.542,1.376,-1.009,1.233,0.105,-0.515,-0.293,-0.625,0.141,-0.083,1.236,Item_3980
1.933,-0.405,-1.296,0.668,0.942,0.38,-1.539,-0.792,0.147,-0.616,-0.998,2.144,-1.0,1.207,0.413,0.608,1.138,-0.689,-0.3,0.473,Item_3981
-1.849,1.65,0.116,-0.942,1.094,0.092,-0.721,0.946,-2.326,0.42,1.31,-0.833,-1.282,0.423,-0.677,2.248,-0.53,-0.194,0.521,-1.818,Item_3982
0.06,1.119,-0.081,-1.148,-0.434,-1.915,-0.291,1.11,-0.624,0.699,-1.482,1.879,1.131,-0.492,-1.323,-0.508,0.282,1.086,-2.11,1.205,Item_3983
0.257,-1.163,-2.549,0.137,0.22,-0.616,0.912,2.034,-0.399,-0.747,1.717,-0.221,0.659,-0.607,1.14,-1.244,0.145,0.296,-0.183,-0.636,Item_3984
1.793,0.809,-0.865,-1.884,1.479,-0.926,0.062,0.092,0.286,-1.688,-0.349,-0.016,-0.055,0.715,0.165,0.445,-0.599,1.707,-0.289,0.329,Item_3985
0.114,0.451,1.2,-0.841,0.826,0.737,0.173,0.227,-1.156,-0.34,-1.907,-0.306,-0.063,-1.399,0.299,1.207,0.215,-0.005,-0.525,0.372,Item_3986
-1.016,-2.412,1.58,0.961,-1.099,-1.446,0.106,0.064,0.816,-0.335,1.155,-0.217,1.213,-0.181,-0.864,-0.374,0.654,0.354,0.053,-1.044,Item_3987
-0.06,-0.653,-0.679,0.995,-0.766,-0.823,0.314,-0.916,-0.554,1.926,-0.167,0.676,2.515,0.199,0.525,0.313,-0.325,0.126,-0.179,-0.911,Item_3988
0.833,-1.809,0.008,-0.279,-1.036,0.623,-1.022,-0.408,0.728,-1.925,1.078,-0.036,-0.309,-1.379,0.09,0.025,0.547,-0.47,-0.975,0.314,Item_3989
-0.578,0.504,-1.031,0.794,1.49,-0.167,1.349,0.753,0.337,-0.013,-0.544,1.198,0.996,-1.045,0.115,-0.814,0.475,0.749,-1.563,-0.084,Item_3990
0.424,0.091,1.784,-1.573,1.355,-0.884,-2.143,0.32,-0.126,0.092,0.521,0.55,-0.531,0.812,-2.017,-0.095,1.129,0.286,0.05,-0.344,Item_3991
0.347,-0.281,0.627,-0.519,1.526,0.547,1.813,-0.388,1.224,-1.265,0.722,-0.116,0.119,0.729,0.743,0.839,0.352,0.542,-0.222,-0.644,Item_3992
0.167,-2.145,0.419,0.87,0.62,-0.611,-2.045,0.656,-0.789,-1.287,0.948,-1.355,-0.172,1.777,-0.667,-1.066,0.507,0.327,-1.657,0.053,Item_3993
1.178,1.4,-0.26,0.496,0.542,1.008,-0.091,1.295,-0.73,0.78,-1.002,-1.79,0.612,2.955,0.32,-0.209,1.242,-0.445,-1.765,0.943,Item_3994
1.555,0.129,0.313,-0.609,-0.163,0.222,0.045,0.036,-3.141,0.165,-1.328,0.476,1.057,0.56,-1.148,-0.834,-0.067,0.853,0.995,0.361,Item_3995
-0.964,1.174,-0.026,-0.398,-0.487,-1.522,1.1,-0.125,-0.692,0.607,0.787,-1.733,1.551,2.221,0.102,0.239,2.394,-1.093,-0.522,0.581,Item_3996
1.148,0.038,-0.814,1.288,-0.008,0.001,0.93,1.506,0.24,0.478,1.046,-0.226,-0.548,-0.368,-0.92,-1.088,2.221,-0.895,0.271,-0.086,Item_3997
1.049,0.116,1.387,-0.129,0.245,0.751,0.199,0.527,0.284,-1.414,0.766,1.178,-0.13,-0.205,0.293,1.946,-0.285,0.622,-0.175,0.598,Item_3998
-1.276,1.796,0.367,-0.279,-0.252,0.278,2.003,1.547,-0.269,0.094,0.144,-1.952,-0.23,0.21,-0.908,1.727,-1.126,-1.015,0.692,0.279,Item_3999
-0.452,1.007,0.244,1.849,-1.778,-0.522,1.654,0.48,-0.105,-0.403,0.35,-1.145,-1.434,0.563,0.855,0.941,-0.429,-0.469,-0.003,-0.993,Item_4000
0.664,-0.296,-0.067,-0.175,0.514,0.286,1.906,-0.384,1.793,-1.812,0.49,-1.586,-1.024,-0.975,-1.052,-0.608,2.201,-0.878,-1.614,0.494,Item_4001
0.242,2.216,-0.041,-2.287,-0.427,-0.447,-1.233,-0.563,-0.15,-0.061,-1.38,0.609,1.636,0.281,1.106,0.181,-1.046,0.271,-0.503,-1.109,Item_4002
-0.078,0.82,-0.341,1.94,0.951,-0.548,-0.578,2.145,-0.336,0.364,0.422,-1.724,-1.711,0.856,-1.047,0.012,-1.51,-0.328,0.214,-2.06,Item_4003
0.054,0.109,-0.469,-1.1,-0.377,-0.375,1.925,-0.121,-0.464,-0.123,0.424,0.387,0.45,0.603,-1.46,0.516,0.184,-0.623,0.106,-0.11,Item_4004
-0.021,0.174,-1.678,0.263,0.65,0.244,-0.725,-0.863,0.182,0.803,1.309,0.765,0.512,-2.543,-0.614,0.313,-0.68,-0.93,-1.062,1.765,Item_4005
-1.3,-0.212,-0.728,-0.864,0.411,0.823,-1.177,0.053,-0.114,-0.452,-0.934,1.109,-1.034,-1.303,1.099,0.2,-1.181,-0.077,-0.624,1.489,Item_4006
-0.242,0.532,-0.023,1.437,0.203,1.158,0.541,-0.553,0.002,-0.213,-0.573,-1.077,1.36,-2.061,1.332,-1.338,0.543,-0.586,-1.667,1.145,Item_4007
-2.399,0.796,0.13,1.051,0.626,0.613,0.898,0.838,0.451,-0.335,-0.229,0.107,-0.266,2.186,-0.087,-1.15,-0.121,-0.838,1.958,0.098,Item_4008
0.635,0.515,0.946,0.238,-0.399,0.047,-1.227,-0.15,1.794,0.735,-0.106,2.012,-0.609,0.343,-0.303,-0.205,0.394,0.576,-0.203,-0.836,Item_4009
1.832,0.101,-1.037,-1.022,1.991,2.464,0.337,-0.614,0.333,-0.306,0.574,0.35,-0.032,-0.084,-0.22,0.949,-0.193,2.056,2.149,-0.378,Item_4010
-0.361,-0.049,-0.642,0.851,1.184,1.284,-0.208,-0.22,-1.991,-0.657,-0.932,-1.107,-0.487,-0.307,-0.025,1.36,1.166,-1.125,0.428,-0.8,Item_4011
0.148,1.311,-0.486,-0.987,0.051,1.32,2.005,-0.616,0.132,0.275,-1.421,-1.476,0.324,-0.376,-1.401,0.687,0.061,0.012,-1.095,-1.706,Item_4012
-0.598,0.049,-0.709,-1.097,-0.372,0.035,1.415,0.15,-1.467,-2.022,-2.454,0.34,-1.052,0.498,1.18,0.59,-0.227,1.848,-0.461,-0.903,Item_4013
0.334,0.773,-2.585,1.111,-1.625,-2.052,-0.344,-1.063,0.416,0.356,0.308,1.224,-0.315,0.367,-1.669,0.961,-0.501,-0.284,-0.342,-0.1,Item_4014
-0.369,-2.165,1.24,-0.65,-0.374,-0.193,0.524,-0.493,1.066,1.875,1.636,0.253,-0.577,-0.603,-0.37,-0.851,0.416,-0.226,-0.016,-0.308,Item_4015
0.451,0.256,-0.353,-0.148,-0.149,0.671,-0.778,-0.465,-1.9,-1.075,-0.236,-0.437,-1.962,0.525,-0.881,-1.62,0.364,0.834,-2.437,0.682,Item_4016
-0.216,-0.256,-1.12,-0.155,-0.091,2.253,0.522,-0.002,1.182,0.885,-1.454,0.662,0.098,-0.7,-1.034,-0.147,-0.01,1.149,-2.252,-1.259,Item_4017
0.196,-0.139,0.11,-0.458,0.249,-1.589,2.098,0.418,0.457,-1.066,-0.589,0.511,-0.35,0.268,-0.779,-1.338,1.111,-0.896,0.91,-0.839,Item_4018
-0.159,-0.387,-0.21,0.758,1.632,-0.192,0.121,-0.269,0.087,-0.718,-1.036,0.325,0.223,1.136,0.049,-0.047,0.518,0.985,-0.158,-2.575,Item_4019
-1.05,1.07,1.706,1.333,-0.439,-0.328,0.74,0.6,-2.486,0.043,-0.054,-1.152,-0.597,0.264,-0.218,0.932,1.761,0.945,0.447,-0.149,Item_4020
0.796,-0.623,-0.547,-1.232,-1.55,1.281,0.27,0.531,-0.126,1.89,1.759,-0.017,-0.028,-0.22,-1.115,-0.409,-0.315,-2.217,-2.278,-0.064,Item_4021
0.832,-0.77,1.75,-0.281,-0.847,-1.424,0.098,-2.01,-0.75,0.045,-1.397,-0.523,0.025,-1.218,0.651,0.942,-1.011,-0.2,-0.125,0.347,Item_4022
-0.298,-0.722,-1.057,0.836,-0.579,-0.776,1.047,0.145,-1.022,-0.195,-0.97,-1.181,-0.545,-0.205,-0.617,0.542,0.651,-0.708,-0.176,-0.471,Item_4023
-0.989,0.157,-1.88,-0.959,-1.163,-0.904,-1.086,-1.616,-0.292,-0.371,-0.01,0.236,0.406,-0.805,0.062,-0.262,-0.108,-0.457,-0.802,-0.245,Item_4024
-0.476,0.299,0.945,-0.941,-0.537,2.319,-1.821,-1.61,1.053,1.913,1.453,0.314,-0.431,-0.274,0.401,0.935,0.537,-2.015,-1.177,0.278,Item_4025
-1.384,-1.904,0.874,0.258,1.549,0.971,-0.623,0.247,-0.792,-1.613,1.196,-0.194,1.348,0.109,0.278,0.577,-0.184,-0.237,0.242,1.246,Item_4026
0.505,0.017,-0.411,-0.118,-0.864,-0.982,-0.238,0.006,0.727,-1.129,0.011,0.427,-0.981,-0.46,0.759,-0.059,-2.017,0.774,0.089,-1.606,Item_4027
-0.878,-0.126,0.312,1.029,-0.901,-0.451,0.884,1.045,-0.323,-0.533,0.5,-2.071,-0.014,-0.027,-0.468,0.472,1.092,-0.976,-0.728,0.666,Item_4028
-1.452,-0.532,2.168,0.189,-0.284,-1.724,-2.407,1.063,-1.163,0.045,1.274,-0.498,-0.46,0.696,1.355,0.847,1.47,-2.308,0.421,1.284,Item_4029
0.45,-0.144,-1.225,-0.734,1.5,-0.036,-0.63,-1.551,0.466,-0.806,-0.032,1.726,0.797,1.31,0.144,0.713,1.33,-0.829,-0.037,-0.689,Item_4030
-0.609,-0.148,-0.954,-0.37,0.686,-0.096,-0.776,0.786,-0.916,-1.104,1.201,0.845,-0.34,1.896,-0.565,0.682,-1.58,-1.015,1.029,1.421,Item_4031
-0.15,2.28,1.309,-0.696,-0.378,-1.386,-0.443,0.239,0.04,0.031,0.997,0.167,0.685,0.447,0.287,0.922,0.802,-1.126,1.819,0.12,Item_4032
-0.951,-0.065,0.261,0.588,0.961,0.768,1.838,0.106,-0.159,-1.467,0.97,0.61,-0.566,0.243,-0.01,0.175,-0.274,0.113,-1.519,-0.406,Item_4033
0.308,-0.705,0.389,2.065,-1.155,-1.833,1.206,2.093,0.371,0.006,-0.645,0.539,-0.015,0.849,-1.713,0.327,-0.834,0.947,-1.145,0.63,Item_4034
-0.582,-0.435,0.85,-0.796,-1.501,0.073,-0.661,-1.371,0.35,0.29,0.117,0.508,-1.995,-0.763,0.278,1.036,0.24,1.168,-0.677,-0.615,Item_4035
-0.372,-0.083,-1.775,-0.021,-0.034,-0.613,-0.769,0.272,0.589,0.144,0.143,-0.037,0.015,0.681,1.621,1.493,-1.084,-2.111,0.53,0.021,Item_4036
-0.06,0.381,-0.244,-1.62,-1.142,-1.081,0.667,1.886,-0.47,2.601,-1.896,-0.508,0.183,-2.552,1.522,-0.692,0.034,0.448,-1.591,2.432,Item_4037
0.134,-0.341,-1.111,0.205,-1.576,0.139,1.397,1.165,-0.556,-0.278,0.541,1.182,1.533,1.63,-0.933,0.753,-1.383,-0.463,-1.174,-1.153,Item_4038
0.242,-0.692,0.287,-1.209,0.484,-0.43,-0.292,-1.3,1.019,0.14,0.54,-1.277,0.676,0.041,-0.496,1.377,0.409,0.453,-1.965,1.081,Item_4039
0.448,1.238,-0.593,-0.713,1.615,0.958,-1.429,0.016,1.023,0.178,-0.55,-0.669,0.064,1.021,-0.995,-2.134,-0.406,0.45,0.672,-1.014,Item_4040
0.27,-0.639,0.736,-0.132,0.838,0.067,0.5,-0.443,-0.71,-0.284,0.617,2.524,1.26,1.52,-0.105,-0.537,-2.204,-0.598,-1.379,0.769,Item_4041
