attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,item_name
1.241,0.32,1.539,0.911,-0.523,1.293,0.264,-0.395,0.278,1.112,0.455,1.822,1.087,0.523,-1.026,-0.18,0.072,0.697,0.637,0.17,Item_876
0.12,0.72,-0.859,1.696,-2.047,1.455,-0.045,1.003,0.364,0.346,0.554,0.809,-0.329,1.035,-1.084,-0.005,0.836,0.995,0.461,-0.393,Item_877
0.897,-0.669,1.751,-0.085,-1.54,-1.195,0.044,0.14,1.97,-1.038,0.039,-1.059,-0.493,1.684,-1.136,0.587,0.393,-0.024,0.519,-1.16,Item_878
1.656,1.925,0.047,2.423,-0.399,0.4,1.432,-0.459,-1.382,-1.612,2.061,-0.529,-0.186,-1.113,0.948,-0.782,-0.491,0.3,-1.064,-0.179,Item_879
1.402,0.428,0.131,0.215,-0.389,1.996,-0.812,0.211,0.115,1.009,1.103,-0.032,0.291,0.329,-2.272,-1.589,-0.605,-0.562,-1.199,0.75,Item_880
0.002,-0.215,-1.256,-0.045,-2.627,-0.163,0.063,0.242,-1.564,0.225,-1.041,-0.812,0.718,2.014,0.051,-0.817,0.189,0.939,0.621,2.743,Item_881
-0.715,0.252,1.549,1.486,-1.95,-0.003,1.485,2.891,0.704,-0.368,-1.009,2.219,0.729,-0.848,-0.203,0.31,0.544,-0.9,-0.614,-1.653,Item_882
1.04,-0.342,0.466,1.422,0.22,-0.113,0.194,0.063,1.246,0.311,-0.544,1.048,1.23,-1.338,1.533,0.365,0.283,1.007,-0.567,0.954,Item_883
-0.377,-1.475,-0.998,0.567,-0.945,1.61,1.189,1.333,0.125,0.258,-1.194,0.996,0.38,0.567,1.688,-0.606,-0.126,0.327,-0.935,-0.188,Item_884
0.493,-0.325,1.309,-1.511,1.123,0.661,-0.569,-0.924,-2.08,-0.795,1.047,-0.056,1.163,-0.62,0.707,-0.717,-0.966,-0.107,-0.665,-1.543,Item_885
-0.182,0.106,1.268,0.937,1.22,0.72,0.333,-1.229,0.15,0.597,1.457,0.686,1.24,-1.032,-0.326,0.429,1.161,-0.145,-0.082,0.687,Item_886
-1.126,1.607,-0.879,-1.919,0.01,1.698,0.586,0.751,0.041,-0.152,-1.545,-2.259,0.196,1.313,0.344,0.624,1.584,0.329,-0.123,-0.819,Item_887
2.022,0.527,-0.944,-1.171,1.253,-1.037,1.854,-2.756,1.423,0.487,0.119,-0.175,1.891,0.707,-0.903,-1.719,0.177,-0.001,-1.52,-0.055,Item_888
-0.574,0.009,0.726,1.493,0.909,-0.721,0.369,0.063,-1.332,0.398,1.857,0.032,-1.594,0.03,-1.214,0.864,0.525,-0.171,-0.331,-0.212,Item_889
0.008,-0.772,-1.388,1.139,-0.385,0.167,0.285,0.322,-1.174,-1.676,-0.589,0.396,-0.728,-0.355,2.127,-1.845,-0.755,1.897,-0.045,-0.706,Item_890
1.169,0.055,-0.348,0.192,-0.658,-1.017,-0.114,-1.011,0.011,0.354,0.853,1.128,-0.406,0.499,0.493,0.328,-0.479,-1.028,0.502,-1.707,Item_891
-0.268,-2.554,-1.336,-0.877,1.097,0.688,-0.554,0.729,0.888,-0.161,-1.384,-0.208,-0.098,-1.232,0.367,0.28,0.445,0.279,0.73,-0.179,Item_892
0.202,-0.398,-0.584,1.338,-2.044,0.877,-0.621,-0.75,0.262,-1.49,-0.816,-0.849,-0.221,-0.804,1.601,1.797,-2.022,0.544,0.859,0.543,Item_893
-0.658,-0.244,-0.748,-0.42,-1.21,-0.115,-1.503,-0.2,-1.249,0.207,-0.679,0.291,1.082,1.589,-2.528,-0.834,-0.303,0.46,-1.65,-0.982,Item_894
0.13,0.085,0.378,0.444,0.339,0.194,0.056,0.665,-2.239,1.544,-2.204,-1.079,-0.227,0.673,-2.995,-0.028,0.792,0.995,-0.697,-0.301,Item_895
-0.616,-0.393,-1.032,-0.889,0.434,0.132,0.492,0.214,0.704,0.878,-1.742,-0.854,-0.231,-0.023,-0.67,0.912,1.98,0.186,0.084,0.849,Item_896
-1.866,0.028,0.979,-0.643,-1.227,-0.186,-0.061,-0.909,2.096,-0.479,-1.154,-0.094,0.908,0.017,0.486,-0.872,1.488,0.562,1.048,0.365,Item_897
0.825,-0.873,-0.491,1.346,1.56,-1.147,0.25,-0.431,-0.697,0.285,1.141,0.452,-0.32,0.515,-0.36,0.412,1.396,-2.077,0.797,-1.539,Item_898
1.228,-0.637,-1.218,0.695,0.364,-0.999,-1.253,-0.187,-1.204,-1.061,0.116,-0.966,0.427,1.49,-0.149,0.13,2.018,-1.188,1.191,1.071,Item_899
0.854,1.292,0.281,-0.583,1.095,1.133,1.105,0.045,-0.716,0.191,0.942,1.024,-0.43,0.315,-1.309,0.985,-0.783,0.785,-1.149,1.031,Item_900
0.322,-0.781,0.691,-0.59,0.75,-0.274,-1.721,-0.982,-0.43,1.368,0.901,1.624,1.654,-0.535,-0.188,-0.411,-0.672,-1.841,-0.015,-1.286,Item_901
-0.034,2.116,-0.509,0.195,0.907,0.28,0.292,-0.362,-0.232,-0.96,0.846,-1.741,0.971,-1.404,0.963,-0.354,-1.232,0.579,0.929,-0.438,Item_902
0.721,-2.285,-1.321,1.292,-0.224,-1.862,-0.699,-0.923,-0.166,-0.371,0.179,-0.069,1.36,0.425,0.458,1.165,-0.389,-1.262,1.207,0.136,Item_903
0.139,-0.633,-0.617,0.847,0.985,0.784,0.793,0.569,0.132,-0.175,1.21,-0.374,0.37,-0.804,-0.659,-0.236,-0.804,0.798,-1.348,0.099,Item_904
0.133,-1.811,-0.441,0.256,0.429,-0.204,0.677,-0.109,0.014,0.252,0.927,-0.676,-0.487,-0.669,-0.332,1.426,0.573,-1.131,-0.6,0.373,Item_905
-0.907,-0.725,1.345,-0.613,0.955,1.255,-0.733,-0.89,-0.276,-1.089,0.121,-0.206,0.361,1.397,0.817,0.489,-1.966,0.443,1.723,-3.011,Item_906
0.689,-0.159,-0.85,0.801,1.71,0.775,-0.371,-0.943,0.145,0.873,-0.387,-0.29,2.822,1.079,1.15,-1.46,-0.707,0.075,-1.001,1.6,Item_907
1.41,-0.534,1.784,-0.004,2.589,0.145,0.576,1.4,1.278,0.511,-0.141,0.514,-0.816,0.152,-1.109,-1.781,0.05,1.262,0.926,-0.082,Item_908
1.747,-0.569,-1.918,-2.182,-1.181,0.817,-0.635,0.461,1.646,-1.1,0.478,0.539,-0.861,1.354,-0.288,-0.384,2.112,0.523,0.925,1.355,Item_909
-0.65,1.25,-0.502,-0.545,-0.272,-0.622,0.822,0.267,-0.491,0.675,-0.275,-0.328,0.049,0.463,0.39,-0.363,0.847,-0.222,-0.655,-1.468,Item_910
0.983,0.012,0.211,1.046,-0.477,-1.374,0.07,0.308,-0.263,1.474,-2.486,1.12,0.791,0.457,-3.336,1.284,-1.026,-0.508,-0.171,0.407,Item_911
0.639,0.893,0.816,0.253,0.416,-1.091,-0.751,0.895,0.837,0.724,-0.514,0.91,-1.161,1.077,-0.261,1.684,-1.521,1.763,-0.361,-0.379,Item_912
0.195,-0.697,-0.072,-0.738,-0.701,0.487,-0.902,-0.768,-1.373,-0.504,1.312,-0.846,-0.732,0.194,-0.371,2.228,-0.163,0.335,0.944,0.925,Item_913
0.233,-0.161,2.024,-0.1,-0.442,-0.646,-1.727,0.822,-2.348,-0.006,-0.205,2.24,-1.832,-0.901,-0.136,-0.198,-0.55,-0.081,-1.26,0.357,Item_914
-2.321,-0.026,-0.6,1.016,1.755,-0.331,1.391,-0.316,-0.966,1.746,0.521,0.004,0.687,0.274,-0.069,-1.326,-0.271,0.623,-0.123,0.902,Item_915
0.384,-0.878,-1.319,-0.157,-0.524,0.336,-0.718,-0.615,1.053,0.148,-0.703,0.018,1.379,0.294,0.593,-0.752,1.026,2.318,-0.791,-1.182,Item_916
0.176,0.876,-0.091,-1.053,-0.109,0.598,-0.407,0.607,1.165,0.24,-0.028,0.829,-0.856,-0.955,-0.267,-0.492,-0.803,1.83,2.172,-0.354,Item_917
0.092,-0.188,1.107,1.306,-1.777,0.476,-1.307,1.758,0.44,-0.823,-0.241,-0.289,0.525,1.042,-1.148,1.839,1.606,-0.875,0.073,1.711,Item_918
1.233,-0.337,0.814,2.997,0.105,-0.633,0.172,0.247,-0.525,0.442,-1.254,-0.666,0.758,-1.755,0.903,-2.012,-1.731,-0.499,0.287,1.325,Item_919
0.058,-0.247,0.58,-0.871,0.139,-1.199,0.083,-0.13,-0.804,0.165,0.159,1.175,-1.606,-0.076,-0.76,0.87,0.754,0.508,-0.704,0.885,Item_920
-1.53,-1.735,-1.276,-0.033,0.675,-2.976,1.323,0.131,-1.568,0.101,1.093,0.599,1.099,-1.366,-0.414,-0.925,1.718,0.639,2.847,-0.468,Item_921
-0.725,-0.143,1.378,-0.366,0.124,0.097,0.039,-0.652,-0.137,-0.18,-0.008,0.944,1.761,-0.84,-0.392,-0.825,0.187,-0.538,0.24,1.104,Item_922
-2.526,0.492,-0.46,0.46,-0.896,1.196,0.913,0.568,0.793,-0.746,-0.62,0.752,-0.768,1.446,-0.324,0.502,2.099,-0.706,0.069,1.054,Item_923
0.951,-0.328,-0.517,-0.233,1.448,-0.279,0.078,-0.427,0.706,0.156,-1.003,-0.969,-1.999,-0.831,0.794,1.324,0.686,0.555,-0.127,0.775,Item_924
0.286,1.804,-0.098,1.343,0.874,0.735,-2.011,0.929,-0.128,-0.444,-1.483,-0.006,0.034,-1.303,-1.473,0.487,0.872,0.19,1.151,-0.086,Item_925
-0.054,-0.917,-1.56,1.855,1.131,-1.393,0.156,-0.1,-0.274,-0.409,0.381,0.818,0.402,-0.121,-0.157,0.937,0.463,0.073,-0.036,0.345,Item_926
-0.468,0.822,-1.076,-0.411,0.611,-1.133,-1.573,0.063,-1.696,-1.299,0.757,-0.205,1.285,-1.205,-0.094,0.4,-1.171,1.032,0.511,-1.609,Item_927
-0.038,0.386,-0.59,-1.48,0.278,2.211,-0.387,1.569,-0.752,0.216,0.772,-0.008,-0.298,0.726,1.891,0.301,-0.516,-0.19,2.52,0.135,Item_928
-0.594,-1.145,-1.826,0.364,0.655,-0.397,-0.015,-1.17,0.133,0.481,-0.535,1.69,-0.837,0.283,0.848,-0.077,-0.188,-1.429,1.357,-0.17,Item_929
0.537,0.673,-0.628,-0.198,1.334,-1.117,2.128,-0.745,-1.18,0.132,2.208,-1.911,-0.141,0.476,0.034,0.382,-0.718,-0.6,-0.148,-1.13,Item_930
-0.045,-0.389,-0.47,0.321,-1.821,-0.229,2.317,-1.086,1.286,0.055,-0.603,-1.321,0.14,1.453,-0.389,-0.081,1.01,0.341,-1.572,0.099,Item_931
1.512,-0.037,-2.741,0.388,-0.198,-1.829,-1.679,0.975,-0.732,-0.907,-0.036,-0.644,0.1,-0.203,-1.2,-0.511,0.443,0.042,-0.082,1.937,Item_932
0.731,0.852,-0.166,0.22,-0.431,0.778,-0.11,0.222,0.161,-0.018,2.938,-0.667,-0.676,0.694,-0.595,-0.291,-1.086,0.492,0.504,-0.315,Item_933
0.715,-1.858,-0.707,-0.17,-1.172,-1.749,-0.308,0.694,1.282,-0.547,0.733,0.637,1.219,-0.35,-1.799,0.07,-1.014,-0.724,-0.301,-0.339,Item_934
0.142,0.703,-0.368,0.396,0.015,0.935,-0.189,-0.079,-0.374,-0.162,-0.783,-0.883,0.776,-1.083,-0.319,1.015,-0.353,0.829,-0.591,-1.051,Item_935
-1.595,1.313,-1.137,0.747,-1.0,1.317,2.207,-1.687,-1.085,0.773,0.513,0.777,-0.574,1.988,0.118,-1.217,-0.253,-1.204,1.591,-0.66,Item_936
0.492,-0.471,-0.615,-1.91,0.598,1.299,-0.916,-1.545,0.803,-1.646,1.22,-0.904,-1.103,0.248,-1.038,-0.707,0.354,-2.429,1.642,0.044,Item_937
-1.293,-1.017,0.992,0.601,1.387,-0.683,0.297,0.427,0.695,1.127,-0.717,-0.114,-0.61,-0.053,0.698,-1.654,1.109,-1.139,-0.307,1.244,Item_938
0.328,0.34,-1.181,-1.044,0.941,-0.589,-0.495,0.964,-1.05,0.269,0.043,-0.003,-0.518,-0.58,-1.078,0.483,-0.668,0.969,-0.225,-1.058,Item_939
-0.238,-0.411,1.009,-0.369,-0.276,1.412,0.508,1.663,1.259,-0.887,0.99,1.525,1.533,0.988,0.968,-0.303,-0.837,-0.352,-1.665,1.343,Item_940
-0.283,1.291,-1.231,1.083,-0.495,-1.284,1.627,1.107,0.212,0.034,0.44,0.195,-0.792,-0.412,1.961,2.672,1.563,0.478,-0.338,-0.798,Item_941
-0.732,-0.553,2.151,1.806,0.746,-0.961,0.893,-0.239,-2.153,0.287,-0.842,-0.808,-0.25,-0.498,-0.034,-0.082,-1.876,1.52,-0.983,-0.952,Item_942
-0.329,-0.108,1.459,0.269,0.566,0.275,0.231,0.31,-1.933,-0.25,1.162,3.942,-1.204,0.423,-0.571,2.048,-1.354,0.625,-1.407,-0.319,Item_943
-0.034,1.07,-1.077,0.663,0.019,0.273,0.958,-1.283,0.811,-0.569,1.096,0.335,-0.21,-0.59,0.823,1.261,-0.533,-1.133,0.694,-1.449,Item_944
-1.306,-1.063,-0.415,-1.336,-1.939,-1.135,0.642,-1.272,-0.34,1.947,-0.049,0.343,-0.946,2.163,-0.541,-0.228,1.317,-0.182,0.048,-0.282,Item_945
-0.275,0.371,0.553,-0.643,-0.766,-0.609,-1.401,-1.59,0.297,0.939,0.871,-2.382,-0.245,-1.102,0.144,-0.418,0.592,-0.019,-1.896,-0.967,Item_946
0.006,0.09,-1.406,-1.536,0.056,-1.404,-1.669,-0.445,-0.488,-0.878,-0.704,0.014,-0.72,0.071,-0.38,0.168,0.878,0.839,1.288,0.838,Item_947
0.239,-0.433,-0.388,-0.878,0.005,0.697,-0.726,-0.037,-0.677,0.209,-0.549,-0.74,-0.68,0.503,-0.097,-0.428,0.261,-0.415,1.127,-0.974,Item_948
-0.187,-1.405,-0.347,-1.68,0.746,0.767,0.784,0.029,-0.88,-0.8,1.53,1.436,0.123,-0.516,1.369,-0.695,0.229,1.352,-0.836,0.829,Item_949
0.521,-0.04,-0.993,-0.724,0.289,-1.423,0.131,0.541,0.985,-1.398,1.316,1.695,0.41,-1.038,-0.328,-0.048,0.27,0.022,0.281,-0.091,Item_950
0.265,-0.461,-0.338,-0.576,1.917,1.464,0.555,1.325,0.798,0.181,-1.506,-0.262,-0.335,-1.133,-1.486,0.493,0.325,-1.167,-0.746,1.161,Item_951
-0.878,0.171,-0.19,0.506,-0.856,0.09,0.169,0.23,0.079,0.345,2.192,2.561,-0.639,-2.318,0.595,0.186,1.061,0.285,0.059,1.129,Item_952
1.269,-1.387,-0.817,-0.106,0.098,-0.226,0.434,0.996,1.723,0.579,-0.852,-0.147,-0.075,0.515,0.388,2.05,-0.462,0.385,2.355,-0.585,Item_953
0.145,-0.945,0.082,-0.78,1.047,0.147,-0.935,0.841,0.18,0.953,-1.148,0.369,0.773,-0.423,-1.259,-0.042,1.228,1.126,-0.428,-1.283,Item_954
-0.431,-0.468,0.446,-0.105,-0.753,1.104,0.14,0.435,-1.725,-2.424,-1.438,-0.481,0.576,-2.342,1.593,0.171,1.36,-0.886,0.504,0.085,Item_955
0.818,-0.234,0.473,1.102,-0.651,0.242,-1.888,0.703,1.955,-1.244,-0.091,0.88,0.031,0.165,-0.391,-0.428,-0.087,0.042,-1.181,-0.066,Item_956
1.569,-0.419,-1.237,-0.151,-0.715,-1.338,0.139,-0.71,-0.625,0.153,-1.533,-1.742,0.671,-1.931,-0.977,-1.8,-0.486,0.428,0.112,2.392,Item_957
1.087,-0.931,-1.197,2.707,1.063,0.589,0.075,0.274,-1.482,0.157,0.071,-0.904,-0.539,1.515,-0.125,2.071,-1.741,-0.522,-1.547,-1.209,Item_958
-0.828,0.315,0.267,-0.679,-2.228,1.478,-0.286,-1.116,0.275,0.204,-0.323,0.149,-1.155,0.76,-0.997,-0.606,0.649,1.204,1.586,1.056,Item_959
-0.324,-1.541,1.405,1.371,-0.672,0.921,-0.332,1.501,-0.515,1.979,0.786,1.798,-0.464,0.405,-0.969,0.844,0.899,2.397,0.482,0.724,Item_960
-0.471,0.541,-0.38,0.116,0.175,-0.352,0.063,-0.375,-0.38,1.077,0.175,0.347,-1.457,0.423,0.53,-0.398,2.085,-2.289,0.784,0.713,Item_961
0.542,0.176,0.551,0.868,-0.726,0.299,-0.183,-1.094,0.717,-0.564,-1.498,-0.539,-0.799,1.028,0.153,1.382,-0.667,0.874,2.84,0.356,Item_962
0.862,0.694,-1.422,0.586,0.306,-0.26,-0.884,0.694,-0.972,2.134,0.114,-1.223,-0.514,-0.278,2.412,-0.885,-0.116,-0.538,0.499,-0.522,Item_963
-1.139,-0.195,-0.299,-0.592,-0.539,1.185,-0.32,-1.134,-0.462,0.054,-1.336,1.626,0.868,1.43,0.392,-2.094,1.535,-0.864,-0.782,0.156,Item_964
1.378,1.053,0.906,-0.312,-0.328,0.346,-0.13,0.889,0.83,0.591,-2.526,0.128,-0.109,0.168,-0.754,-1.325,0.463,-0.356,0.575,-0.671,Item_965
1.416,1.001,0.297,-0.213,0.852,0.393,0.239,1.043,1.427,-1.252,-1.05,-0.78,-1.502,-0.063,0.6,-0.021,-0.534,1.126,0.141,0.343,Item_966
1.154,-0.123,2.06,-0.448,1.998,-0.975,0.517,-0.643,1.12,-0.478,0.291,-0.651,0.937,-0.656,1.683,-0.996,-1.346,0.952,-0.592,-0.007,Item_967
-0.322,-1.313,-0.077,1.265,1.003,0.232,1.112,-1.06,-0.325,0.396,-0.13,-0.247,-1.201,-2.081,0.818,0.243,0.902,-0.437,-0.713,0.007,Item_968
0.854,-0.231,0.802,-1.006,-0.161,-0.07,1.226,0.208,1.746,-1.348,0.13,0.179,0.62,-0.813,1.684,0.013,-1.087,-0.016,-0.313,2.783,Item_969
1.05,0.05,-0.112,0.951,0.999,-2.912,0.643,0.028,-1.311,0.88,2.246,0.557,1.1,1.804,-0.83,-1.858,0.657,-0.248,-1.374,-0.078,Item_970
0.728,-0.149,-0.787,-0.224,-0.019,-1.929,-0.143,-1.344,0.659,-1.561,1.013,-0.409,-0.543,0.294,-0.866,0.279,-0.732,-0.557,0.405,-1.139,Item_971
-1.264,0.248,-0.027,0.169,0.328,0.057,0.608,0.097,-2.007,-1.748,1.928,0.0,0.95,-0.346,-0.058,-0.453,2.466,0.253,-0.535,-1.652,Item_972
1.974,-0.163,0.744,0.856,-0.463,0.672,-0.604,-0.99,1.164,-0.158,0.519,0.411,0.638,-1.557,-0.585,-0.324,-0.831,0.429,1.187,1.345,Item_973
-0.339,0.292,0.446,0.621,-0.878,1.821,0.927,0.953,1.203,0.534,-1.027,-0.139,-1.651,0.415,-0.169,-0.041,1.204,-0.457,-0.252,0.022,Item_974
-1.84,-0.266,-2.486,-0.586,0.855,0.447,-0.595,0.041,-1.075,-0.002,2.93,1.846,0.053,0.16,-0.98,-0.802,0.362,-0.525,0.904,1.57,Item_975
0.333,0.102,-1.681,0.748,-1.144,-0.418,0.96,1.03,-0.467,-0.409,-0.699,-1.198,-0.635,-1.613,0.683,0.395,0.561,-0.954,-1.195,0.054,Item_976
0.064,-0.147,-0.289,1.711,0.426,1.971,1.269,1.703,-1.074,0.593,-0.432,-1.663,1.496,-0.294,-1.055,-0.415,-0.796,-0.694,-0.222,1.731,Item_977
-0.666,1.659,0.849,0.396,0.748,0.014,1.286,0.567,-1.665,0.296,0.784,-0.289,0.126,-0.613,-1.378,-1.55,-1.537,0.669,-2.49,-0.666,Item_978
-0.766,-0.282,-1.856,0.404,-1.273,1.132,-0.622,-0.096,0.004,0.244,0.037,-0.427,0.343,0.466,-0.765,0.426,1.192,0.706,0.932,0.172,Item_979
-0.936,-0.81,0.32,0.943,2.786,0.982,-1.17,-0.767,2.279,-0.214,0.048,-0.96,1.565,0.5,-0.775,-0.994,0.307,0.044,0.832,0.547,Item_980
-0.264,-0.544,-0.16,-0.551,-0.13,0.016,-0.898,0.631,-0.37,-0.842,-0.352,0.242,0.083,0.422,0.898,1.305,0.285,-1.069,-0.269,-1.004,Item_981
1.697,1.987,0.65,0.858,0.251,0.366,-1.597,-0.074,-0.881,0.281,-0.06,1.947,0.917,0.285,-0.267,1.676,-0.03,0.332,0.042,-0.404,Item_982
0.037,-1.962,-1.548,0.35,1.568,0.348,-0.72,-1.443,0.785,-0.567,0.643,0.39,0.478,0.034,0.384,-0.119,-0.635,-0.963,-2.385,-0.181,Item_983
1.519,0.73,0.228,-0.734,0.997,-0.119,1.575,-0.981,-0.75,-0.847,-1.482,-0.937,0.103,-0.712,-3.856,1.074,-1.684,0.589,0.031,2.117,Item_984
0.997,-0.505,-0.702,1.503,-1.476,0.191,-0.131,-0.343,0.354,0.19,0.457,0.139,0.418,0.093,-0.659,0.004,-0.714,-0.78,-0.336,-0.119,Item_985
0.035,0.916,-0.498,0.197,0.118,-0.609,0.074,1.003,0.187,0.227,-0.705,1.969,-0.648,-1.668,0.86,-0.115,-0.303,-0.546,1.872,0.355,Item_986
0.55,0.163,0.27,1.399,-0.251,-1.457,0.868,0.497,0.108,0.471,-0.371,0.021,-0.132,-0.591,1.189,-1.412,2.361,0.877,-1.778,-0.224,Item_987
-0.169,0.392,-0.989,0.032,-0.121,-0.738,-0.877,0.919,-1.697,0.478,0.798,-0.219,0.052,1.163,-0.705,-0.602,-0.495,1.165,1.292,-1.396,Item_988
1.006,0.819,1.554,0.385,-0.044,1.145,0.699,2.245,0.959,0.154,-1.174,-0.581,-1.436,-0.215,0.926,-0.004,1.022,0.338,-0.403,0.088,Item_989
0.472,0.139,0.151,-0.769,-0.433,2.258,1.228,-1.474,-2.367,0.076,0.893,-0.52,1.022,0.06,-0.163,0.756,-0.532,-0.287,0.67,-0.031,Item_990
1.909,0.694,0.629,-0.05,0.875,-0.323,0.282,-0.916,1.039,0.291,1.983,2.392,0.763,0.068,-0.946,0.905,0.21,0.538,1.73,-0.824,Item_991
-0.924,-0.236,0.821,0.555,-0.896,0.757,-1.201,-0.838,-0.115,-0.553,0.89,0.286,1.766,-0.247,-0.122,1.21,-0.091,1.494,0.541,-2.353,Item_992
1.178,0.913,0.951,-1.911,-0.663,-0.589,-0.841,1.742,-0.012,-0.037,0.552,0.569,-3.335,-0.646,-1.413,0.4,-0.289,0.015,-2.079,-0.31,Item_993
1.115,1.409,0.719,-1.335,1.259,0.724,-0.117,-2.025,0.954,-0.592,0.346,0.068,1.538,-0.125,-0.015,1.579,-0.658,0.814,-0.199,-1.003,Item_994
0.001,0.692,1.354,1.475,-0.295,-0.987,-0.319,-1.182,-0.217,-0.342,0.727,-2.206,-0.734,-0.726,1.187,-1.114,0.227,-0.128,1.043,0.596,Item_995
0.121,-0.555,-1.852,0.247,0.53,-1.575,-1.234,0.252,0.339,-0.991,-0.574,-1.836,1.377,-1.3,0.542,-0.035,1.29,-0.792,0.061,-1.698,Item_996
-1.939,0.596,-1.785,-0.228,1.011,0.747,-0.665,-1.589,0.509,1.342,-0.662,-0.803,-0.525,0.572,1.229,-1.24,-1.498,2.34,-0.177,0.253,Item_997
-0.692,0.49,0.96,0.3,1.741,-0.327,-0.263,0.231,0.465,0.228,-1.284,0.313,-0.374,-0.581,0.032,-0.962,-1.135,-2.615,1.747,0.556,Item_998
-0.117,-0.667,-2.876,-0.729,0.716,0.942,0.642,0.158,1.304,-0.329,1.085,-0.385,-0.881,-1.006,-1.064,0.659,-0.743,-1.033,0.714,0.328,Item_999
0.963,0.513,-0.753,0.076,0.125,-0.919,-1.105,-0.681,2.037,-0.413,1.233,-0.469,0.889,0.902,0.953,0.388,1.377,0.378,1.714,-1.62,Item_1000
